"512139142562856960","Wed Sep 17 07:21:01 +0000 2014","New issue of Weed Research published http://t.co/e2IVreLclw. Articles include Broadbalk, cornflower and cheatgrass.","413952559","","","","False","0","0","0","0"
"862296759762079746","Wed May 10 13:22:22 +0000 2017","@Yara_UK learning about the findings from Broadbalk@Rothamsted https://t.co/5xyVGAymUZ","499846337","","","","False","0","0","3","3"
"287122995363864576","Fri Jan 04 09:07:11 +0000 2013","#ofc13 #ofc2013 169 years ago Lendl was looking at peas - huge body of continuous data on wheat in Broadbalk project.","143047334","","","","False","0","0","0","0"
"998494946717028353","Mon May 21 09:25:21 +0000 2018","Broadbalk worlds longest running scientific experiment. 175 years!!! @Rothamsted","70672287","","","","False","0","0","1","2"
"976453931382558720","Wed Mar 21 13:42:13 +0000 2018","@Soetman @simonvink @deheij @FarmersUnitedNL @CUJanD @zegtCLM @foodlog_nl Sec de rol van veeteelt/fossiel bekijken… https://t.co/vwFkQeTsBk","817405362223648768","","","","False","0","0","1","0"
"1141565072118112256","Thu Jun 20 04:34:57 +0000 2019","@BSBIbotany @Rothamsted @monkeyjodey @jon_agar @LewisStuff @sjh220 @NatureBftB Talked about this w/ a @Rothamsted s… https://t.co/iQKQBmTOZb","1397199464","","","","False","0","0","0","1"
"772751715724656640","Mon Sep 05 11:02:20 +0000 2016","#AnalyticalChemistryUnit @Rothamsted has extensive knowledge analysing samples from #Broadbalk #ParkGrass @BBSRC https://t.co/kBCsdZTSZT","87922339","","","","False","0","0","0","2"
"593834741410963456","Thu Apr 30 17:50:09 +0000 2015","Trip to Broadbalk @Rothamsted: oldest experimental wheat plots -spot the #nitrogen treatments #monogram2015 http://t.co/ZeK67c63gR","2359907359","","","","False","0","0","4","4"
"1151912173725192192","Thu Jul 18 17:50:38 +0000 2019","This field is known as Broadbalk and it is home to the longest continuously running agronomic experiment in the wor… https://t.co/5u6mA9yLm5","1144882621","","","","False","1","3","14","42"
"940891485737750528","Wed Dec 13 10:29:45 +0000 2017","If you're interested in the history of #Broadbalk, the @Rothamsted annual report for 1968 part 2 is a fascinating r… https://t.co/PaBQVub4QW","799206372701306880","","","","False","0","0","0","1"
"1059812112300679169","Tue Nov 06 14:17:52 +0000 2018","Should be #broadbalk","72494198","","","","False","0","0","0","0"
"729354175096758272","Sun May 08 16:56:00 +0000 2016","What a beautiful day at Rothamsted. I just flew my drone over Broadbalk: 173 years distilled into 20 seconds of fun. https://t.co/FdhCdijAaB","1043602884","","","","False","0","0","30","37"
"537649052968431616","Wed Nov 26 16:48:17 +0000 2014","Keith Goulding: Lawes' legacy &amp; broadbalk, the oldest agricultural field experiment in the world #LAWES200 http://t.co/Wf0Kr6I7vo","422042612","","","","False","0","0","6","3"
"694491835822166021","Tue Feb 02 12:05:31 +0000 2016","looking at Broadbalk the worlds oldest wheat expmnt with Baptiste Tellier speaker at @SentryLtd farming conference https://t.co/GUZarczwbK","144538369","","","","False","0","0","4","3"
"448405816647749634","Tue Mar 25 10:27:32 +0000 2014","Long term no herbicide wheat plot on broadbalk @Rothamsted last year (can you spot the wheat?) #Borlaug100 http://t.co/3l9A5fKcun","422042612","","","","False","0","2","10","2"
"1080910804994613248","Thu Jan 03 19:36:32 +0000 2019","Evening twitter is there a book in the world which discuss’s the history of broadbalk and the morrow plots in USA?","46077799","","","","False","0","1","0","0"
"1141449780331261955","Wed Jun 19 20:56:49 +0000 2019","@Wagner__Markus Population of galium tricornutum on section 9 of Broadbalk LTE @Rothamsted. Counted up to 75 plants… https://t.co/ImGb9dlYDw","791713295967412224","","","","False","0","1","0","2"
"1043515108138385408","Sat Sep 22 14:59:24 +0000 2018","Broadbalk #Earthworms: worth their weight in gold! The largest #earthworm ever found here (L.terrestris) and common… https://t.co/UGte4HsikQ","4727331819","","","","False","1","1","6","28"
"998488197960228864","Mon May 21 08:58:32 +0000 2018","#broadbalk - the story of modern agriculture @achimdobermann #LTErothamsted https://t.co/9K5LhTAlrD","799206372701306880","","","","False","0","0","1","6"
"289360782196621312","Thu Jan 10 13:19:21 +0000 2013","""@eRA_Curator: George Osborne referred to Rothamsted’s Broadbalk Experiment @Rothamsted  speech to the Royal Society http://t.co/zqLzS1y1""","472015665","","","","False","0","0","0","0"
"1178707793781633025","Mon Sep 30 16:26:52 +0000 2019","100 years of tractor ploughing on @Rothamsted 177-year-old Broadbalk wheat experiment.  With high N and FYM still p… https://t.co/3sYVmJAFSh","934877549695553537","","","","False","3","1","9","29"
"1084018890278166528","Sat Jan 12 09:26:58 +0000 2019","@YolodyKim @teralytic One approach does not have to be at the exclusion of another. Again, go look at Broadbalk the… https://t.co/a4JwyP4bMg","944818692","","","","False","0","0","0","0"
"536892977046515713","Mon Nov 24 14:43:55 +0000 2014","Via BBSRC: Plant co-existence: insights from a 171 year Rothamsted experiment: Research on Broadbalk weed comm... http://t.co/tIbqClq9vX","46342393","","","","False","0","0","0","0"
"861308611917754369","Sun May 07 19:55:50 +0000 2017","@atlasobscura Sigh, still not the oldest. @Rothamsted Broadbalk 1843! https://t.co/chGe9MZhhE","19870047","","","","False","0","0","0","1"
"1111302277359460353","Thu Mar 28 16:21:24 +0000 2019","Friday Eve 🍻👀 #FridayVibes #FridayEve #Beer #Broadbalk #BroadbalkBitter #Rothamsted #RothamstedBitter #FarrBrew… https://t.co/RGoXM85qDJ","1098245647436824577","","","","False","0","0","0","0"
"1042043396540575744","Tue Sep 18 13:31:20 +0000 2018","Ploughing today! The worm hunting team are collecting all unearthed #earthworms to see what species thrive after 17… https://t.co/EJsaGz6bDQ","4727331819","","","","False","0","0","13","32"
"963787906874736640","Wed Feb 14 14:51:57 +0000 2018","We love the worlds longest-running field experiments @Rothamsted get data from e-RA @eracurator #lovedata18 preview… https://t.co/HFCnOcsCwl","888499448","","","","False","1","0","5","9"
"923146824076099584","Wed Oct 25 11:18:48 +0000 2017","Glendining on the Broadbalk long term experiment: using interactive maps &amp; narratives to make up for missing data   #scidata17","256793538","","","","False","0","0","1","2"
"827522750411587584","Fri Feb 03 14:22:52 +0000 2017","It's a bit chilly at #broadbalk the world's longest continuous science experiment  on tour for #plotmech2017… https://t.co/CDKxeyNBHx","700415291604467713","","","","False","0","0","0","0"
"1072156981451022336","Mon Dec 10 15:51:58 +0000 2018","We have new data 2017 &amp; 2018 for weeds surveyed on the no-herbicide section of #Broadbalk wheat experiment… https://t.co/TSW7voe7nq","888499448","","","","False","1","0","4","7"
"999220131552165888","Wed May 23 09:26:58 +0000 2018","Fascinating flash talk earthworms on #broadbalk long-term experiment as indicators of soil health @wormscience… https://t.co/EtMBeQmZ3d","888499448","","","","False","2","0","7","9"
"978686888977498113","Tue Mar 27 17:35:12 +0000 2018","@HendrikKaput @jwerisman Die 10-20% is o.a. gebaseerd op de N-respons in Broadbalk. Dit is geen pleidooi voor geen kunstmest.","978683145938759680","","","","False","0","0","0","0"
"905086154323750912","Tue Sep 05 15:12:09 +0000 2017","This fellow was also keen to hear about Broadbalk Experiment @Rothamsted. The 401st conference delegate? #SOM2017 https://t.co/x0V8sO9cd4","243423583","","","","False","0","0","0","1"
"834089393275158529","Tue Feb 21 17:16:22 +0000 2017","Good to have a visit by colleagues from SRUC @Rothamsted @SRUC  viewing Broadbalk &amp; Sample Archive https://t.co/k9cKWliMoE","888499448","","","","False","0","0","2","5"
"1121812154175434752","Fri Apr 26 16:23:54 +0000 2019","Today’s office: Broadbalk @Rothamsted #wheat #soil and #sun ✌🏻 https://t.co/xl9gojM3Lg","230840748","","","","False","0","2","1","4"
"469875018735030272","Fri May 23 16:18:28 +0000 2014","Excellent visit to @rothamsted seeing 173 year old wheat trial broadbalk and learning about GM camelina trial http://t.co/LWB9mNvUkI","144538369","","","","False","0","0","0","0"
